Category,Title
crime,சென்னை | கத்தியை காட்டி மிரட்டி பெண்ணிடம் வழிப்பறியில் ஈடுபட்டவர் கைது | man who threatened a woman with a knife was arrested - hindutamil.in
crime,"மாவட்ட ஊராட்சிக் குழு உறுப்பினருக்கு கொலை மிரட்டல்: அதிமுக எம்எல்ஏ, மனைவி மீது வழக்கு பதிவு | admk mla and wife got booked for threatening - hindutamil.in"
crime,முதல்வரின் சிறப்பு பிரிவு போலீஸார் எனக் கூறி கோவையில் தொழிலதிபரை காரில் கடத்தி பணம் பறிப்பு | Businessman was Abducted by Car on Coimbatore Claiming to CM's Special Unit Police and Extorted Money - hindutamil.in
crime,சென்னையில் மாமியாரை கொலை செய்துவிட்டு 28 ஆண்டுகள் தலைமறைவாக இருந்தவர் ஒடிசாவில் கைது | Chennai Murder case 28 absconding accused arrested in Odisha - hindutamil.in
crime,கத்தியுடன் சுதந்திரமாக உலா வரும் ரவுடி கும்பலால் தி.மலையில் பாதுகாப்புக்கு ஆபத்து: மக்கள் அச்சம் | People fear due to incidents of murder and robbery in tiruvannamalai - hindutamil.in
crime,சென்னை | மாநகராட்சி பெண் ஊழியர்கள் மீது தாக்குதல் நடத்தியவர் கைது | man who assaulted the female employees was arrested - hindutamil.in
crime,சென்னை | வீட்டின் உரிமையாளரை கொலை செய்த துணை நடிகைக்கு ஆயுள் தண்டனையை உறுதி செய்து உயர் நீதிமன்றம் உத்தரவு | Supporting actress gets life sentence for murdering house owner - hindutamil.in
crime,அரும்பாக்கம் வரதராஜ பெருமாள் கோயிலில் 2 செம்பு சிலைகள் திருட்டு: போலி சிலைகளை வைத்தது அம்பலம் | 2 copper idols stolen from Arumbakkam Varadaraja Perumal temple - hindutamil.in
crime,சென்னையில் ரூ.280 கோடி மதிப்பில் போதை பொருள் சிக்கிய விவகாரம்: என்ஐஏ அதிகாரிகள் விசாரிக்க திட்டம் | illegal drugs worth Rs 280 crore in Chennai NIA officials plan to investigate - hindutamil.in
crime,காவேரிப்பட்டணம் அருகே தடுப்புச் சுவரில் மோதி ஏரியில் பாய்ந்த கார் - தம்பதி காயம் | Car Crashes into Barricade near Cauverypatnam and Falls into Lake - Couple Injured - hindutamil.in
